ticker,n_days,cum_ON,cum_ID,sum_logON,sum_logID,diff_log,ann_ON_pct,ann_ID_pct,ann_diff_log,mean_ON_bps,mean_ID_bps,vol_ON,vol_ID,vol_close2close,name,sector,sub_industry,market_cap,beta
ICE,2626,1.894847904349641,0.09892529723192113,1.0629325722871863,0.09433269970984232,0.9685998725773439,10.738642709477702,0.9093588315974281,0.09295017817573901,4.313794063383193,1.0982411871808162,0.11534162158156443,0.19263163965397564,0.22356332142777047,Intercontinental Exchange,Financials,Financial Exchanges & Data,79760228352,0.922
BIIB,2626,0.32152954110564613,-0.49604343979979454,0.2787898090353183,-0.6852652047043041,0.9640550137396224,2.7114721138259616,-6.3644819434502775,0.09251403787600337,2.5579058986718306,-0.7499447455055716,0.2798107660611256,0.3153970695416094,0.4118042496122149,Biogen,Health Care,Biotechnology,29074176000,0.177
MSI,2626,3.3227994606475724,0.652986509741073,1.4639032156776357,0.5025836577294045,0.9613195579482312,15.082743466848662,4.941163336503091,0.09225153412146012,5.890590343095581,2.734388381994357,0.12583469583335463,0.20304081067870314,0.25038389946274703,Motorola Solutions,Information Technology,Communications Equipment,68098027520,0.89
CMG,2626,2.078066657359256,0.18750569873879885,1.1243016912443349,0.17185505585308025,0.9524466353912546,11.392727955481458,1.6628543214276388,0.09140005792787363,5.187520531411083,2.226061036892621,0.21165987545747023,0.2823120039421593,0.3562323751465374,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,42086502400,0.978
BLK,2626,2.2624258230627885,0.26294968424190923,1.1824710361643747,0.2334500042865138,0.9490210318778609,12.016275451925114,2.265549023448245,0.0910713252220948,5.04421779800432,1.8623428722137536,0.16452282440855373,0.2219641274305599,0.2778447064454881,BlackRock,Financials,Asset Management & Custody Banks,172259540992,1.434
TTWO,2626,2.9808930892554026,0.5749802092349268,1.3815061884089914,0.4542427066335231,0.9272634817754684,14.176360584676226,4.4554724714319605,0.0889833958139444,6.078857991488154,3.3464755475055217,0.20302685026581285,0.28523562876815867,0.3390039553642278,Take-Two Interactive,Communication Services,Interactive Home Entertainment,39957323776,0.982
XYL,2626,1.9872167804481489,0.18461614812438074,1.0943421112400484,0.16941879647842017,0.9249233147616283,11.072931073155601,1.6390891541803787,0.08875882533127583,4.708259013658054,1.5338082578764503,0.16378908102521667,0.21171447450408906,0.26987089753271215,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,26614540288,1.04
ESS,2626,1.0417595828797626,-0.18669143101161526,0.7138119767090576,-0.20664469779164862,0.9204566745007062,7.090046922209095,-1.9635008719595177,0.08833019115543715,3.0148721427786187,0.21021175797859826,0.12208903272546971,0.22397736744698524,0.25713382980693694,Essex Property Trust,Real Estate,Multi-Family Residential REITs,19371018240,0.729
ARE,2626,0.4761069657626128,-0.4098416056169774,0.38940819358132556,-0.5273643130566961,0.9167725066380217,3.8075949137621974,-4.934845719363741,0.08797664572459309,1.87659875535745,-0.7997213307506109,0.1404665442983662,0.2461615873544451,0.28938279060314887,Alexandria Real Estate Equities,Real Estate,Office REITs,9455861760,1.202
TDY,2626,3.216739466941636,0.7214895180348515,1.4390621912437276,0.5431899149221688,0.8958722763215587,14.808732472791378,5.350887040628432,0.08597098767442224,5.888066152860755,3.116251834322861,0.14267917595430404,0.2292754356080632,0.2760486194056142,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,29503553536,0.939
ALLE,2626,1.401963316783056,-0.018515318292682353,0.8762864515940704,-0.018688872410012602,0.894975324004083,8.772837780157442,-0.1791841265046759,0.08588491304228062,3.827288725120744,0.8800797920121448,0.15665552423735513,0.21858564126485994,0.26718960908865363,Allegion,Industrials,Building Products,11684699136,0.875
CPT,2626,1.3512337748982688,-0.03698687611068389,0.8549402009812315,-0.03768823914674266,0.8926284401279742,8.55024906608578,-0.36101608130193474,0.08565969798638594,3.5484476501698605,0.7386098045334603,0.12125749070261896,0.21075045744948884,0.24213814370414966,Camden Property Trust,Real Estate,Multi-Family Residential REITs,11370645504,0.814
NRG,2626,4.785516522547984,1.3841612204936653,1.7553576431849838,0.868847372962566,0.8865102702224178,18.346924393713298,8.695214780865244,0.0850725773404605,7.4678948627117805,5.495827703571504,0.19927932404498114,0.3318929464380431,0.40149027742517834,NRG Energy,Utilities,Independent Power Producers & Energy Traders,27166615552,1.216
ECL,2626,1.5416661918824524,0.05437155362635762,0.9328198470250015,0.052944905671480524,0.879874941353521,9.36454917791014,0.509370443758003,0.08443582834009417,3.933855099594596,0.9968242306206979,0.13827113420485312,0.200060295724198,0.2505835692981972,Ecolab,Materials,Specialty Chemicals,76156993536,0.913
TFC,2626,1.2728573403512708,-0.05531097818106672,0.8210377801868294,-0.05689948308653914,0.8779372632733685,8.197666300854914,-0.5445390093204926,0.08424988208106964,3.966556376667001,1.116655183877836,0.20472767493311356,0.2594703417441481,0.3329807769580061,Truist Financial,Financials,Diversified Banks,64349667328,0.884
JKHY,2626,1.1514347268000913,-0.10325587141752013,0.7661349343748007,-0.10898471003196042,0.8751196444067612,7.629108012810834,-1.0404047505662697,0.0839794936749824,3.235983005257763,0.48986923356722933,0.12590502857525546,0.2129541381930774,0.23444767971261699,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,9296291840,0.575
CRM,2626,1.2949855230795362,-0.029438081373853543,0.830726535466267,-0.029880077660034365,0.8606066131263013,8.298311626883171,-0.2863288063446803,0.08258677323222692,4.203732313987564,1.3542567431732568,0.2292991517222877,0.2720275516994286,0.35563909023022916,Salesforce,Information Technology,Application Software,138958913536,1.151
AVY,2626,1.742018872129564,0.17091535128583257,1.0086944637311581,0.15778579445858737,0.8509086692725707,10.163759245070555,1.5256883854157048,0.0816561251548697,4.2469726169862465,1.577900373026485,0.14259268201759154,0.22210539233322837,0.2690118989069145,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,12316481536,0.833
CAG,2626,0.20557772254482257,-0.47496447000239916,0.18695888984557263,-0.6442893424945367,0.8312482323401094,1.8103129180149158,-5.995564933313775,0.079769441945814,1.0098014354369638,-1.401782260159477,0.12227057745610707,0.2304596417685274,0.25950221513926436,Conagra Brands,Consumer Staples,Packaged Foods & Meats,6612001280,-0.042
NOC,2626,1.794012495056152,0.21785295283035147,1.0274787329279027,0.19708943361714168,0.830389299310761,10.362519872506336,1.9093371466385238,0.07968701577544242,4.238984614658678,1.7108015162184895,0.127385835329467,0.22007162387106116,0.25127583062730224,Northrop Grumman,Industrials,Aerospace & Defense,77098606592,-0.121
URI,2626,5.047963864740882,1.6364767090359233,1.7997216641141585,0.9694434459026852,0.8302782182114733,18.85183964687977,9.749590019636933,0.07967635605075829,8.03257846096103,5.9409818493188675,0.24364663021752236,0.33706396024145513,0.4285675595397322,United Rentals,Industrials,Trading Companies & Distributors,67685535744,1.82
CI,2626,1.2495231227346517,-0.012751522619145946,0.8107182483014517,-0.012833521099825052,0.8235517694012767,8.090571426106543,-0.1230790819030603,0.0790308628671446,3.665511688861927,1.1753988487628895,0.1702174247930183,0.24817492098503544,0.3057062842078244,Cigna,Health Care,Health Care Services,77592641536,0.302
XYZ,2626,2.703608068559195,0.6255929621425849,1.3093074981613646,0.4858726490020195,0.8234348491593451,13.38803120571264,4.77300973300068,0.07901964279823114,7.248087482328828,6.208959000005821,0.33675321054382745,0.4684416640350115,0.5719240234648854,"Block, Inc.",Financials,Transaction & Payment Processing Services,43730923520,2.552
ACGL,2626,2.085582041370619,0.3590589718808141,1.1267403077531948,0.3067925278116487,0.8199477799415461,11.41879891322275,2.987853396845039,0.078685011631862,4.679565256394743,2.2235946602776475,0.1398977687994546,0.230559007839123,0.27138589329150864,Arch Capital Group,Financials,Property & Casualty Insurance,31852103680,0.306
WRB,2626,2.4908647028184334,0.5473710892289974,1.2501494713760004,0.43655741950837373,0.8135920518676267,12.746150162375036,4.278347148705756,0.0780750940863069,5.129296450684585,2.4287326915707492,0.13601340570577555,0.1965299204389446,0.2429310026702678,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,25353123840,0.311
EXPE,2626,1.1484680405073946,-0.04697084438791999,0.7647550488639061,-0.0481097822890022,0.8128648311529083,7.614856864475356,-0.46061393779346066,0.07800530748306661,4.493312972477445,1.8590021403473604,0.2812068496678868,0.3205130482421228,0.4360203603325392,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",28201588736,1.257
AIG,2626,0.9056581979072169,-0.1540001316548059,0.644827459616033,-0.1672360749962638,0.8120635346122969,6.383453099352225,-1.5920457641282466,0.0779284123085677,3.1918757673877067,0.5934155681488797,0.19236254716123594,0.2487909563792485,0.32208258488603814,American International Group,Financials,Multi-line Insurance,39924527104,0.541
TT,2626,4.396675996633969,1.3998809197911317,1.6857832078588468,0.875419119369253,0.8103640884895938,17.55940095914506,8.763784755839275,0.07776532760829309,6.951206281465063,4.310950665983381,0.16315032361823395,0.2219956716828463,0.2737182881619312,Trane Technologies,Industrials,Building Products,104019968000,1.212
UDR,2626,0.8653302770559206,-0.16896483114910882,0.6234381296719818,-0.1850831639019962,0.808521293573978,6.1653150410952975,-1.7604416828263885,0.0775884866643726,2.6611987592783937,0.23524073824501382,0.12024324494243802,0.21776907293642858,0.25358903926675835,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,14507539456,0.712
HWM,2416,5.63795097230977,1.9584163939252548,1.8928033273575466,1.0846541231190276,0.808149204238519,21.82655436130947,11.978248120934722,0.08429370838911705,8.933018593436621,6.60174567703565,0.2363479619127545,0.3263200531139894,0.39721648886004257,Howmet Aerospace,Industrials,Aerospace & Defense,108901253120,1.193
BAC,2626,2.1049658809798495,0.3951366464333968,1.1330027269127823,0.3329923649086493,0.800010362004133,11.485777646266618,3.247113976631852,0.07677174837206456,5.152683838831674,2.3275208518791897,0.2041273611686792,0.23118084491005214,0.3093235483820175,Bank of America,Financials,Diversified Banks,400318693376,1.196
RF,2626,2.1807469396206303,0.43093456207745723,1.157116055883684,0.3583277707219117,0.7987882851617722,11.744054229759254,3.4984412710818953,0.07665447367127441,5.548816122638211,3.188310543715935,0.23407293627778247,0.3066432333637695,0.3591059192323344,Regions Financial Corporation,Financials,Regional Banks,25063757824,1.027
BKR,2626,1.337049021686732,0.05636003079677948,0.8488890316682277,0.05482906543235577,0.7940599662358719,8.487233207378393,0.5275452319940201,0.07620072790991612,4.285451552525165,2.3183882013067905,0.22937992248061553,0.3265687055517487,0.39375661657729305,Baker Hughes,Energy,Oil & Gas Equipment & Services,61979488256,0.938
DLR,2626,1.7515159178367976,0.266116187314466,1.0121520026496968,0.23595409464081482,0.776197908008882,10.20031735164918,2.290126503392635,0.07448662331235273,4.201924129359966,2.0848749800051305,0.13236562912669306,0.24420119833420043,0.279765894876222,Digital Realty,Real Estate,Data Center REITs,66662588416,1.046
CME,2626,2.115322889741489,0.4368965900897201,1.1363328032852746,0.3624856421481969,0.7738471611370777,11.521410358044989,3.539745767265294,0.07426103755009275,4.586603767455067,2.2331684114787596,0.11357789676160393,0.2070354229063684,0.23815140718632422,CME Group,Financials,Financial Exchanges & Data,96429817856,0.244
DHI,2626,2.548954277995599,0.6518090534965297,1.2666529905144797,0.5018710833677928,0.7647819071466868,12.924851601707651,4.933987590842152,0.07339110457005524,5.644153837004658,3.6055739572429166,0.20260879423928543,0.29219850383621526,0.3563246625811141,D. R. Horton,Consumer Discretionary,Homebuilding,45398257664,1.382
APH,2626,4.410131599615769,1.542150254568094,1.6882734178149887,0.9330102798198137,0.7552631379951751,17.58749738268738,9.366547788091943,0.0724776507139315,7.109389526490794,4.534049741584139,0.18422830205821877,0.22206270260367192,0.2760517357457952,Amphenol,Information Technology,Electronic Components,194850684928,1.275
QCOM,2626,2.5353723979626124,0.6685135884687872,1.2628186397583465,0.5119331632988657,0.7508854764594808,12.883307699479863,5.03535992610427,0.07205755524287477,5.901734282648562,3.7127528593793144,0.2347372689315019,0.29979741177813923,0.3896783490459839,Qualcomm,Information Technology,Semiconductors,235758714880,1.596
CVS,2626,0.728889875784507,-0.17930054907340617,0.5474795122403776,-0.19759831337728606,0.7450778256176637,5.394263083687151,-1.8783562589646856,0.07150023307526704,2.7876116088228216,0.2559053204419395,0.186180294518023,0.2254130200304897,0.2892040345511617,CVS Health,Health Care,Health Care Services,126878212096,0.623
FTV,2500,1.0823349819065786,-0.010420357299733457,0.7334898515381811,-0.010475029356085852,0.7439648808942669,7.673765199113649,-0.1055325710828707,0.0749916599941421,3.456314209589698,0.8798696269537976,0.16183895566309628,0.21597019173760723,0.26485452507011364,Fortive,Industrials,Industrial Machinery & Supplies & Components,18561462272,0.989
KDP,2626,1.373135182038422,0.1329608134817216,0.864211942556083,0.12483439493558107,0.739377547620502,8.646874438840129,1.205158033833746,0.07095321477546325,3.785883740525247,1.2546440854444347,0.1632056589315337,0.1995934855693197,0.23641076225918473,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,42871230464,0.424
OMC,2626,0.7702718211721029,-0.15261078204820164,0.5711331060785493,-0.16559516455271328,0.7367282706312626,5.633767164329902,-1.5765484978346487,0.07069898103544484,2.6586199876325844,0.37614971655888035,0.1561764315651217,0.22521340640021179,0.2837274121161963,Omnicom Group,Communication Services,Advertising,21939779584,0.659
SWK,2626,0.5097589965626166,-0.2750293014092988,0.411950033163192,-0.3216240406811641,0.7335740738443561,4.032393781229912,-3.0392714850865072,0.07039629345345687,2.430750629426955,0.40208539912628594,0.20699440573065933,0.2872235504256837,0.36168203924619985,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,13547953152,1.202
BF-B,2626,0.32758913670881995,-0.3622254896201644,0.28336461817640807,-0.44977049011568615,0.7331351082920943,2.7565738320445217,-4.224332365872205,0.07035416880792374,1.4782593531522157,-0.5711519807517358,0.1404951220306018,0.23994012207334234,0.277176516315821,Brown–Forman,Consumer Staples,Distillers & Vintners,12398300160,0.354
SRE,2626,1.3781173416995927,0.14262892943190073,0.8663091417524388,0.1333316859373827,0.7329774558150561,8.668742306716084,1.287717340709588,0.07033903993350882,3.5986436234379817,1.381929647791393,0.12168657601793782,0.21010538189988356,0.24686235419075048,Sempra,Utilities,Multi-Utilities,59859984384,0.576
PANW,2626,3.4896170288270314,1.1584706528566318,1.5017674038685245,0.7693999398387956,0.7323674640297289,15.501666207267656,7.662835773759198,0.07028050302189325,6.917911293442492,4.830750366184045,0.24355642206877745,0.3080919122466494,0.3927926651202769,Palo Alto Networks,Information Technology,Systems Software,225229340672,0.942
EXR,2626,1.2762616118782475,0.09793717259861903,0.8225344533660528,0.0934331215946823,0.7291013317713705,8.213207405225148,0.9006480444488565,0.0699670737267271,3.40735616903532,1.5014067653335432,0.1174861767750779,0.24010795509244923,0.26908106734236953,Extra Space Storage,Real Estate,Self-Storage REITs,33009190912,1.206
ATO,2626,1.6640249597884869,0.3012970676442895,0.9798381219242237,0.26336151139320163,0.7164766105310221,9.859120831766445,2.55951489958025,0.06875556201592442,3.90966967332235,1.718367219896489,0.09441969264478271,0.1896412534545878,0.21106857914057334,Atmos Energy,Utilities,Gas Utilities,28137259008,0.601
CB,2626,1.6402457143492795,0.302668422964987,0.9708719864442957,0.26441479374461935,0.7064571926996763,9.764636366320694,2.56988179059756,0.06779406418900169,4.063426146096058,1.7526973004415118,0.1355871177829563,0.19407710114057844,0.23485286826390067,Chubb Limited,Financials,Property & Casualty Insurance,126027374592,0.421
ROK,2626,2.3681167025785097,0.676974521982542,1.214353746189065,0.5169912901094088,0.6973624560796562,12.359522431330513,5.086355967701873,0.06692130195433105,5.490154144770959,3.0733974115641973,0.20890101086512158,0.23608487390510288,0.31178004991333835,Rockwell Automation,Industrials,Electrical Components & Equipment,52550795264,1.561
PSA,2626,1.0041029664588317,-0.0012827043139308637,0.6951965623711661,-0.0012835276832776077,0.6964800900544437,6.898912115778661,-0.012316414970220584,0.0668366270730083,2.880220164208135,0.8976645016255204,0.10817472178194491,0.21290185436515463,0.23473209987999116,Public Storage,Real Estate,Self-Storage REITs,57113808896,0.963
COF,2626,1.5674864450297066,0.28949970832657484,0.9429273833634877,0.2542543201481355,0.6886730632153522,9.470679220206376,2.469921406348927,0.06608743790185405,4.6723753658689215,2.521077552081637,0.2334956689957395,0.28012761884275433,0.3699980304682967,Capital One,Financials,Consumer Finance,121708027904,1.037
NFLX,2626,2.8234440612349623,0.9329207718305617,1.341151603144031,0.6590322122318062,0.6821193909122247,13.735060249290576,6.528567199020284,0.06545852494664153,6.497543018879577,4.550351082034845,0.26016014880292804,0.32127251723456873,0.41749672998048465,Netflix,Communication Services,Movies & Entertainment,343685398528,1.491
DDOG,1692,2.485784106682064,0.779187765888139,1.248693013648743,0.5761569488635129,0.6725360647852302,20.439281890545022,8.959994878018595,0.10016494581907684,10.100378371904814,7.848168320068075,0.37477836739900605,0.47381996202752835,0.5998997326152289,Datadog,Information Technology,Application Software,81247911936,1.553
TRV,2626,1.6041271303936946,0.3347681665258847,0.9570975443503422,0.2887576187388655,0.6683399256114767,9.619640614976717,2.809767297559505,0.06413620002059868,4.014580629293594,1.8582264268979574,0.1360989742582043,0.1953743639914888,0.24156704163900772,Travelers Companies (The),Financials,Property & Casualty Insurance,65320194048,0.495
MPWR,2626,6.569403987796528,2.9123020864841203,2.0241143309014378,1.3641259696626247,0.6599883612388131,21.43888901656142,13.986088476243113,0.06333475515315343,8.973173269972849,7.9989769305805485,0.2511463772511879,0.3764207963876383,0.46614676059882265,Monolithic Power Systems,Information Technology,Semiconductors,81608368128,1.691
PEP,2626,0.9619161217131955,0.017626013212270777,0.6739216088089137,0.017472476575207174,0.6564491322337065,6.6808880324923585,0.16781254804089182,0.0629951185540343,2.7679335428518725,0.6170197206148993,0.10036478602785275,0.16636447494770235,0.1945148043808888,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,196976197632,0.359
MS,2626,3.2272664391407995,1.210601489039174,1.441555552278754,0.7932646454849978,0.6482909067937562,14.836206218088666,7.909681213312298,0.062212227156141116,6.329733341852932,4.167863553791081,0.2046406453751111,0.2409197755857129,0.31773395587604847,Morgan Stanley,Financials,Investment Banking & Brokerage,343777116160,1.221
WFC,2626,1.0149933818571335,0.06447581739598993,0.7006159109551053,0.062482487757506644,0.6381334231975987,6.9545203526627,0.6014046819236302,0.0612374800631359,3.4654875330221477,1.4020726440820228,0.2005725692321735,0.24221899385699402,0.3198754849470661,Wells Fargo,Financials,Diversified Banks,258494201856,0.93
PYPL,2626,0.5231831286025395,-0.1933344485330144,0.42080230870852375,-0.21484613097941374,0.6356484396879375,4.120806310124513,-2.0406289435052556,0.06099901249099781,2.735282543549768,0.9688527813827996,0.2361553123734056,0.30031148493184406,0.3846661917624006,PayPal,Financials,Transaction & Payment Processing Services,37608566784,1.336
MAA,2626,1.042561156415709,0.09570005819739384,0.7142044892453654,0.09139348154355964,0.6228110077018058,7.094080743363815,0.8809006043925495,0.05976708832477343,2.9687869750868323,1.2206666108889093,0.11173394457846435,0.2094697091754203,0.24059337553362653,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,16617426944,0.744
CBOE,2626,2.118767740033817,0.6832146153537808,1.13743796868871,0.5207054265997091,0.6167325420890009,11.533238441581892,5.123817661456114,0.05918377783946238,4.5980031526360525,3.1682492656460455,0.11553358940926324,0.24432645614778895,0.2513896898763217,Cboe Global Markets,Financials,Financial Exchanges & Data,30986938368,0.395
NDAQ,2626,2.2430220772159304,0.7505454228636261,1.1765056349541614,0.5599274095841392,0.6165782253700222,11.952168917017362,5.52023629666309,0.05916896907587418,4.811062624809272,3.008671816190983,0.1282128925065481,0.20993510880480698,0.2419642058190923,"Nasdaq, Inc.",Financials,Financial Exchanges & Data,51696087040,0.974
VRTX,2626,1.5756215220525336,0.3924636608702978,0.9460908727785731,0.3310745961558412,0.6150162766227318,9.503917301101803,3.2281145709605252,0.059019079097078604,4.282010166312164,2.7473669379579535,0.18561890276692947,0.2738092175873606,0.3359523832810331,Vertex Pharmaceuticals,Health Care,Biotechnology,112209911808,0.31
CRL,2626,1.0962623215634717,0.1481868881138733,0.740155912045447,0.13818407917206393,0.601971832873383,7.361118919257192,1.334893188162556,0.057767289369418315,3.7003702758906662,2.50237351640037,0.21196769398350424,0.31329817983002284,0.37355841271988205,Charles River Laboratories,Health Care,Life Sciences Tools & Services,9071909888,1.449
APD,2626,1.3331140966233233,0.2855600706037171,0.8472038973828144,0.25119447600092115,0.5960094213818933,8.469691015685957,2.43983725475852,0.057195115837104765,3.696403369085362,1.7585417218567987,0.15206580764196592,0.20123630521910074,0.2567635117264058,Air Products,Materials,Industrial Gases,61808365568,0.747
MCD,2626,1.380156068340467,0.3129578450623341,0.8671660604664106,0.2722824889882983,0.5948835714781123,8.677678816678723,2.6473524338562067,0.05708707540460179,3.5747416490010444,1.5645731101993152,0.1165362555842302,0.16338713860353454,0.2022777138010041,McDonald's,Consumer Discretionary,Restaurants,203204673536,0.414
NTRS,2626,1.439763005859652,0.3543085740376844,0.8919009058417642,0.3032910466328499,0.5886098592089143,8.93594699802598,2.9532538302349463,0.05648502837800701,4.0600707440932915,2.312218017724069,0.18175152790844354,0.24160779485046016,0.3036074647859556,Northern Trust,Financials,Asset Management & Custody Banks,32320356352,1.272
EQIX,2626,1.8175596098976086,0.5697715481831847,1.0358711237257725,0.45093009806115864,0.5849410256646139,10.45143753146415,4.422272469325088,0.05613295448114345,4.350215248475797,2.83984876959527,0.14326914759286885,0.2376255019249886,0.27123015030526143,Equinix,Real Estate,Data Center REITs,105794224128,0.97
SCHW,2626,1.4098424629329918,0.35428866512695895,0.879561377288381,0.3032763461004578,0.5762850311879233,8.807027533998935,2.9531085927722764,0.05530229545291571,4.221431056865926,2.6009278310577706,0.20916087382689025,0.2698277640939443,0.33593866010204554,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,159235244032,0.773
D,2626,0.669357440432907,-0.05742569278182524,0.5124387861793133,-0.059140522217936475,0.5715793083972498,5.040456503242012,-0.5659253851888604,0.054850718094480944,2.1771307704127287,0.6133842594281674,0.1066811349205228,0.20547023370403558,0.23463496773155237,Dominion Energy,Utilities,Multi-Utilities,59314327552,0.642
KEYS,2626,3.7844676791438854,1.7021696934030164,1.5653747708885999,0.9940550404538553,0.5713197304347446,16.2088423876888,10.009104406876185,0.054825808099602295,6.793720992370812,5.084067208777172,0.20533480130608495,0.2560993489639821,0.32368576499680557,Keysight Technologies,Information Technology,Electronic Equipment & Instruments,61216423936,1.221
FE,2626,1.0183294908340028,0.14010138755623772,0.7022701845369518,0.13111719490463233,0.5711529896323194,6.971500707845564,1.266194956317541,0.05480980707819669,2.947247615128996,1.3991259933140185,0.11582874206880693,0.21214707933629193,0.2486549724561146,FirstEnergy,Utilities,Electric Utilities,27012734976,0.458
INVH,2354,0.8163128415841001,0.039661452207696485,0.5968085349371676,0.038895133434587476,0.5579134015025801,6.597454219687417,0.41724757217557085,0.059725648758984784,2.868141745031096,1.1308520853910642,0.12896218407067364,0.21964197832492988,0.2551028294803426,Invitation Homes,Real Estate,Single-Family Residential REITs,17657899008,0.853
COIN,1298,-0.04501286356267416,-0.45254141574746676,-0.04605740829125926,-0.6024684653535761,0.5564110570623169,-0.8901949007854787,-11.038468740444914,0.10802433465308463,4.826127968037408,5.846420823835657,0.5081595937955385,0.7313839568417921,0.8536267429880129,Coinbase,Financials,Financial Exchanges & Data,45245435904,3.32
MET,2626,1.2832162389730724,0.322262119377687,0.8255850800894731,0.2793439966452878,0.5462410834441853,8.244891312240481,2.7169346349965147,0.052419174801193714,3.8797585973265933,2.120323707710558,0.19154674932934085,0.23069229362752056,0.3049324251402287,MetLife,Financials,Life & Health Insurance,57471774720,0.783
AIZ,2626,1.6520822693592216,0.5392438504179273,0.9753450934711211,0.43129128962038465,0.5440538038507364,9.811763471791709,4.225662778538385,0.05220927592170052,4.083607327985225,2.6171402624765063,0.1361811973666283,0.22141913990048348,0.2706912794190382,Assurant,Financials,Multi-line Insurance,12914096128,0.569
VZ,2626,0.7596294161358736,0.02184745143269803,0.5651032278656909,0.02161221589746537,0.5434910119682255,5.572660091282615,0.20761348271340158,0.052155268475244786,2.3797735652540353,0.643491822463807,0.10690609379555834,0.16819904119886536,0.20229498164609677,Verizon,Communication Services,Integrated Telecommunication Services,197712707584,0.22
CBRE,2626,1.588198296719081,0.5433799123207954,0.9509619953104326,0.43397475974401656,0.516987235566416,9.555116838639684,4.252505909416342,0.049611874852527355,4.322869008819223,3.150950173395998,0.18601661662690663,0.2743900701309335,0.33191238394267375,CBRE Group,Real Estate,Real Estate Services,40048525312,1.221
IFF,2626,0.2055778200778165,-0.2789210477090186,0.18695897074702605,-0.32700664382131245,0.5139656145683384,1.8103137084276282,-3.0893419807275952,0.0493219096996273,1.3720721400544693,-0.09970510199023971,0.17963553720018494,0.23977652504084046,0.30378428389534623,International Flavors & Fragrances,Materials,Specialty Chemicals,20498315264,0.956
CTAS,2626,2.8317843581336954,1.29967485158515,1.3433305845517132,0.8327677440655608,0.5105628404861524,13.75884502785393,8.319527330033367,0.04899536778465743,5.624705265460406,4.06262747433489,0.1576272613154316,0.21205336140811248,0.26357549892527843,Cintas,Industrials,Diversified Support Services,70304055296,0.934
BALL,2626,0.7213218841277687,0.040165996480035014,0.5430925329353948,0.039380312416674945,0.5037122205187199,5.349902529528135,0.37862200360518933,0.04833795870933641,2.483580025997385,1.3029032978639945,0.14498502802480362,0.24070383207036342,0.28074678518980806,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",15451616256,1.014
SWKS,2626,0.41801761712415275,-0.13961497001083267,0.3492598519567036,-0.1503752806367548,0.4996351325934584,3.4084172715307752,-1.432690853869628,0.0479467073166609,2.5934798516602355,1.4361726076282062,0.24825607419718126,0.319146604847219,0.4020310442945262,Skyworks Solutions,Information Technology,Semiconductors,11442886656,1.483
DTE,2626,1.2355095927790778,0.3647218625158565,0.8044692077938871,0.31095064414962753,0.49351856364425956,8.025771164461807,3.028956547396101,0.047359740304018814,3.30916645942252,1.8973780614137976,0.10976904360851088,0.18972451027272913,0.22101570760539513,DTE Energy,Utilities,Multi-Utilities,30291003392,0.393
SNPS,2626,3.089614185651582,1.5138337658767993,1.4084506344687164,0.9218089846233373,0.48664164984537917,14.471966328741873,9.249051222770326,0.0466998079821156,6.267365649309957,4.972222282558612,0.2084053568408435,0.2710373851153337,0.34545963475192026,Synopsys,Information Technology,Application Software,88296865792,1.214
CAT,2626,4.383423930943629,2.310369070144748,1.6833245901363996,1.1970596847274397,0.48626490540895984,17.53166756913603,12.173205477760625,0.046663654289054786,7.127428526709165,5.721290324584052,0.18959060447830636,0.24216086517074675,0.30949223216292426,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,433451597824,1.603
TRMB,2626,0.9554840788189538,0.21213478669572233,0.670637773435953,0.19238309160871842,0.4782546818272346,6.647275178384199,1.8633215336400024,0.045894965658973004,3.2633394900092934,2.3733591764773605,0.1892034138071632,0.28830300755694444,0.3364548908682304,Trimble Inc.,Information Technology,Application Software,11999415296,1.373
MAS,2626,1.2653409928165549,0.4141072492924076,0.8177252963085592,0.34649841275393034,0.47122688355462883,8.163278178638793,3.381017959772209,0.04522055394355159,3.6909016351005834,2.436711179159561,0.1705028472135969,0.23735758700025142,0.2939669952120601,Masco,Industrials,Building Products,15347955712,1.313
TMUS,2626,1.825645111823532,0.7677188233116832,1.0387366966962686,0.5696899149793779,0.4690467817168906,10.481814776081604,5.619138578112447,0.045011343866205804,4.386528634996989,3.1137072071621126,0.14764875188386586,0.21812427712497354,0.2626004486008318,T-Mobile US,Communication Services,Wireless Telecommunication Services,202372268032,0.301
